0.0,0.0,4.0
1.8E-5,0.012,4.0
7.2E-5,0.024,4.0
1.6200000000000003E-4,0.036000000000000004,4.0
2.88E-4,0.048,4.0
4.500000000000001E-4,0.060000000000000005,4.0
6.480000000000001E-4,0.07200000000000001,4.0
8.820000000000001E-4,0.084,4.0
0.001152,0.096,4.0
0.0014580000000000003,0.10800000000000001,4.0
0.0018000000000000004,0.12000000000000001,4.0
0.0021780000000000002,0.132,4.0
0.0025920000000000006,0.14400000000000002,4.0
0.003042,0.156,4.0
0.0035280000000000003,0.168,4.0
0.004050000000000001,0.18000000000000002,4.0
0.004608,0.192,4.0
0.005202000000000001,0.20400000000000001,4.0
0.005832000000000001,0.21600000000000003,4.0
0.006498,0.228,4.0
0.0072000000000000015,0.24000000000000002,4.0
0.007938,0.252,4.0
0.008712000000000001,0.264,4.0
0.009522000000000001,0.276,4.0
0.010368000000000002,0.28800000000000003,4.0
0.011250000000000003,0.30000000000000004,4.0
0.012168,0.312,4.0
0.013122,0.324,4.0
0.014112000000000001,0.336,4.0
0.015138000000000002,0.34800000000000003,4.0
0.016200000000000003,0.36000000000000004,4.0
0.017298,0.372,4.0
0.018432,0.384,4.0
0.019602,0.396,4.0
0.020808000000000004,0.40800000000000003,4.0
0.022050000000000004,0.42000000000000004,4.0
0.023328000000000005,0.43200000000000005,4.0
0.024642,0.444,4.0
0.025992,0.456,4.0
0.027378000000000003,0.468,4.0
0.028800000000000006,0.48000000000000004,4.0
0.030258000000000007,0.49200000000000005,4.0
0.031752,0.504,4.0
0.033282,0.516,4.0
0.034848000000000004,0.528,4.0
0.03645,0.54,4.0
0.038088000000000004,0.552,4.0
0.039762000000000006,0.5640000000000001,4.0
0.04147200000000001,0.5760000000000001,4.0
0.04321800000000001,0.5880000000000001,4.0
0.04500000000000001,0.6000000000000001,4.0
0.046818,0.612,4.0
0.048672,0.624,4.0
0.050562,0.636,4.0
0.052488,0.648,4.0
0.054450000000000005,0.66,4.0
0.056448000000000005,0.672,4.0
0.058482000000000006,0.684,4.0
0.06055200000000001,0.6960000000000001,4.0
0.06265800000000002,0.7080000000000001,4.0
0.06480000000000001,0.7200000000000001,4.0
0.06697800000000002,0.7320000000000001,4.0
0.069192,0.744,4.0
0.071442,0.756,4.0
0.073728,0.768,4.0
0.07605,0.78,4.0
0.078408,0.792,4.0
0.08080200000000001,0.804,4.0
0.08323200000000001,0.8160000000000001,4.0
0.08569800000000001,0.8280000000000001,4.0
0.08820000000000001,0.8400000000000001,4.0
0.09073800000000001,0.8520000000000001,4.0
0.09331200000000002,0.8640000000000001,4.0
0.095922,0.876,4.0
0.098568,0.888,4.0
0.10125,0.9,4.0
0.103968,0.912,4.0
0.10672200000000001,0.924,4.0
0.10951200000000001,0.936,4.0
0.11233800000000002,0.9480000000000001,4.0
0.11520000000000002,0.9600000000000001,4.0
0.11809800000000002,0.9720000000000001,4.0
0.12103200000000003,0.9840000000000001,4.0
0.12400200000000003,0.9960000000000001,4.0
0.127008,1.008,4.0
0.13005,1.02,4.0
0.133128,1.032,4.0
0.136242,1.044,4.0
0.13939200000000002,1.056,4.0
0.142578,1.068,4.0
0.1458,1.08,4.0
0.14905800000000002,1.092,4.0
0.15235200000000002,1.104,4.0
0.15568200000000004,1.116,4.0
0.15904800000000002,1.1280000000000001,4.0
0.16245000000000004,1.1400000000000001,4.0
0.16588800000000004,1.1520000000000001,4.0
0.16936200000000004,1.1640000000000001,4.0
0.17287200000000005,1.1760000000000002,4.0
0.17641800000000005,1.1880000000000002,4.0
0.18000000000000005,1.2000000000000002,4.0
0.183618,1.212,4.0
0.187272,1.224,4.0
0.190962,1.236,4.0
0.194688,1.248,4.0
0.19845000000000002,1.26,4.0
0.202248,1.272,4.0
0.20608200000000002,1.284,4.0
0.209952,1.296,4.0
0.21385800000000002,1.308,4.0
0.21780000000000002,1.32,4.0
0.22177800000000003,1.332,4.0
0.22579200000000002,1.344,4.0
0.22984200000000002,1.356,4.0
0.23392800000000002,1.368,4.0
0.23805000000000004,1.3800000000000001,4.0
0.24220800000000003,1.3920000000000001,4.0
0.24640200000000004,1.4040000000000001,4.0
0.2506320000000001,1.4160000000000001,4.0
0.25489800000000007,1.4280000000000002,4.0
0.25920000000000004,1.4400000000000002,4.0
0.26353800000000005,1.4520000000000002,4.0
0.2679120000000001,1.4640000000000002,4.0
0.272322,1.476,4.0
0.276768,1.488,4.0
0.28125,1.5,4.0
0.285768,1.512,4.0
0.290322,1.524,4.0
0.294912,1.536,4.0
0.299538,1.548,4.0
0.3042,1.56,4.0
0.308898,1.572,4.0
0.313632,1.584,4.0
0.318402,1.596,4.0
0.32320800000000005,1.608,4.0
0.32805000000000006,1.62,4.0
0.33292800000000006,1.6320000000000001,4.0
0.33784200000000003,1.6440000000000001,4.0
0.34279200000000004,1.6560000000000001,4.0
0.3477780000000001,1.6680000000000001,4.0
0.35280000000000006,1.6800000000000002,4.0
0.35785800000000006,1.6920000000000002,4.0
0.36295200000000005,1.7040000000000002,4.0
0.3680820000000001,1.7160000000000002,4.0
0.3732480000000001,1.7280000000000002,4.0
0.37845,1.74,4.0
0.383688,1.752,4.0
0.38896200000000003,1.764,4.0
0.394272,1.776,4.0
0.39961800000000003,1.788,4.0
0.405,1.8,4.0
0.410418,1.812,4.0
0.415872,1.824,4.0
0.421362,1.836,4.0
0.42688800000000005,1.848,4.0
0.43245000000000006,1.86,4.0
0.43804800000000005,1.872,4.0
0.4436820000000001,1.8840000000000001,4.0
0.4493520000000001,1.8960000000000001,4.0
