0.0,0.0,1.5
5.3333333333333345E-6,0.004,1.5
2.1333333333333338E-5,0.008,1.5
4.800000000000003E-5,0.012000000000000004,1.5
8.533333333333335E-5,0.016,1.5
1.333333333333334E-4,0.020000000000000004,1.5
1.920000000000001E-4,0.024000000000000007,1.5
2.613333333333334E-4,0.028000000000000004,1.5
3.413333333333334E-4,0.032,1.5
4.3200000000000015E-4,0.036000000000000004,1.5
5.333333333333336E-4,0.04000000000000001,1.5
6.453333333333335E-4,0.044000000000000004,1.5
7.680000000000005E-4,0.048000000000000015,1.5
9.013333333333335E-4,0.052000000000000005,1.5
0.0010453333333333337,0.05600000000000001,1.5
0.0012000000000000005,0.06000000000000001,1.5
0.0013653333333333336,0.064,1.5
0.001541333333333334,0.06800000000000002,1.5
0.0017280000000000006,0.07200000000000001,1.5
0.0019253333333333338,0.07600000000000001,1.5
0.0021333333333333343,0.08000000000000002,1.5
0.002352000000000001,0.08400000000000002,1.5
0.002581333333333334,0.08800000000000001,1.5
0.002821333333333334,0.09200000000000001,1.5
0.003072000000000002,0.09600000000000003,1.5
0.0033333333333333344,0.10000000000000002,1.5
0.003605333333333334,0.10400000000000001,1.5
0.003888000000000001,0.10800000000000001,1.5
0.004181333333333335,0.11200000000000002,1.5
0.004485333333333335,0.11600000000000002,1.5
0.004800000000000002,0.12000000000000002,1.5
0.005125333333333335,0.12400000000000003,1.5
0.0054613333333333345,0.128,1.5
0.005808000000000001,0.132,1.5
0.006165333333333336,0.13600000000000004,1.5
0.0065333333333333354,0.14,1.5
0.006912000000000002,0.14400000000000002,1.5
0.007301333333333335,0.14800000000000002,1.5
0.007701333333333335,0.15200000000000002,1.5
0.008112000000000003,0.15600000000000003,1.5
0.008533333333333337,0.16000000000000003,1.5
0.008965333333333337,0.16400000000000003,1.5
0.009408000000000003,0.16800000000000004,1.5
0.009861333333333335,0.17200000000000001,1.5
0.010325333333333336,0.17600000000000002,1.5
0.010800000000000006,0.18000000000000005,1.5
0.011285333333333336,0.18400000000000002,1.5
0.011781333333333336,0.18800000000000003,1.5
0.012288000000000007,0.19200000000000006,1.5
0.012805333333333335,0.196,1.5
0.013333333333333338,0.20000000000000004,1.5
0.013872000000000002,0.20400000000000001,1.5
0.014421333333333336,0.20800000000000002,1.5
0.01498133333333334,0.21200000000000005,1.5
0.015552000000000003,0.21600000000000003,1.5
0.01613333333333334,0.22000000000000003,1.5
0.01672533333333334,0.22400000000000003,1.5
0.017328000000000007,0.22800000000000004,1.5
0.01794133333333334,0.23200000000000004,1.5
0.01856533333333334,0.23600000000000004,1.5
0.01920000000000001,0.24000000000000005,1.5
0.019845333333333336,0.24400000000000002,1.5
0.02050133333333334,0.24800000000000005,1.5
0.02116800000000001,0.25200000000000006,1.5
0.021845333333333338,0.256,1.5
0.022533333333333343,0.26000000000000006,1.5
0.023232000000000003,0.264,1.5
0.02394133333333334,0.268,1.5
0.024661333333333344,0.2720000000000001,1.5
0.025392000000000005,0.276,1.5
0.026133333333333342,0.28,1.5
0.026885333333333337,0.28400000000000003,1.5
0.02764800000000001,0.28800000000000003,1.5
0.028421333333333344,0.29200000000000004,1.5
0.02920533333333334,0.29600000000000004,1.5
0.03000000000000001,0.30000000000000004,1.5
0.03080533333333334,0.30400000000000005,1.5
0.03162133333333334,0.30800000000000005,1.5
0.03244800000000001,0.31200000000000006,1.5
0.03328533333333335,0.31600000000000006,1.5
0.03413333333333335,0.32000000000000006,1.5
0.03499200000000001,0.32400000000000007,1.5
0.03586133333333335,0.32800000000000007,1.5
0.03674133333333334,0.332,1.5
0.03763200000000001,0.3360000000000001,1.5
0.03853333333333335,0.3400000000000001,1.5
